100	1	100	1	18	9978212.064
100	1	100	2	18	10332182.573
100	1	100	3	18	10123595.304
100	1	100	4	18	10021647.425
100	1	200	1	18	9351798.706
100	1	200	2	18	5039680.669
100	1	200	3	18	7182699.350
100	1	200	4	18	10254660.563
100	2	100	1	24	14352077.793
100	2	100	2	24	9730939.431
100	2	100	3	24	8927089.356
100	2	100	4	24	9888218.228
100	2	200	1	24	9947445.165
100	2	200	2	24	8601093.343
100	2	200	3	24	7542371.136
100	2	200	4	24	8143445.082
100	3	100	1	36	6122393.451
100	3	100	2	36	8298577.867
100	3	100	3	36	7249563.513
100	3	100	4	36	8439292.050
100	3	200	1	36	8533587.287
100	3	200	2	36	10165626.309
100	3	200	3	36	7014200.743
100	3	200	4	36	9102138.648
100	4	100	1	132	4204876.603
100	4	100	2	132	5519759.848
100	4	100	3	132	4278361.440
100	4	100	4	132	3931107.412
100	4	200	1	132	5622275.147
100	4	200	2	132	4924407.436
100	4	200	3	132	3348720.408
100	4	200	4	132	3991118.485
100	5	100	1	144	5388598.011
100	5	100	2	144	6769106.169
100	5	100	3	144	4045057.163
100	5	100	4	144	4671288.273
100	5	200	1	144	5121605.725
100	5	200	2	144	4202564.990
100	5	200	3	144	3230953.003
100	5	200	4	144	4075196.316
100	6	100	1	234	4047644.559
100	6	100	2	234	3851047.109
100	6	100	3	234	3494613.642
100	6	100	4	234	4196005.881
100	6	200	1	234	2471148.782
100	6	200	2	234	2396229.956
100	6	200	3	234	2456842.742
100	6	200	4	234	3419037.571
100	7	100	1	239	3981648.564
100	7	100	2	239	3289193.652
100	7	100	3	239	3534066.115
100	7	100	4	239	3599737.042
100	7	200	1	239	3901333.312
100	7	200	2	239	2351051.035
100	7	200	3	239	2776180.414
100	7	200	4	239	3487505.724
100	8	100	1	248	3945149.133
100	8	100	2	248	3287754.529
100	8	100	3	248	3674291.649
100	8	100	4	248	3756345.492
100	8	200	1	248	2355835.466
100	8	200	2	248	2438904.173
100	8	200	3	248	2494795.552
100	8	200	4	248	2626015.618
100	9	100	1	322	3543367.435
100	9	100	2	322	3550524.555
100	9	100	3	322	3324786.714
100	9	100	4	322	3574433.731
100	9	200	1	322	2440411.860
100	9	200	2	322	2623717.344
100	9	200	3	322	2421600.765
100	9	200	4	322	2626011.394
100	10	100	1	356	3290892.407
100	10	100	2	356	3290218.411
100	10	100	3	356	3374873.835
100	10	100	4	356	3483661.614
100	10	200	1	356	2434124.000
100	10	200	2	356	2357537.852
100	10	200	3	356	2480862.502
100	10	200	4	356	2340025.024
100	11	100	1	457	3288630.380
100	11	100	2	457	3307631.160
100	11	100	3	457	3298804.342
100	11	100	4	457	3352843.945
100	11	200	1	457	2366451.538
100	11	200	2	457	2339269.842
100	11	200	3	457	2421672.377
100	11	200	4	457	2377260.182
100	12	100	1	569	3334574.798
100	12	100	2	569	3290187.023
100	12	100	3	569	3319358.201
100	12	100	4	569	3309623.066
100	12	200	1	569	2399925.407
100	12	200	2	569	2370293.670
100	12	200	3	569	2356903.414
100	12	200	4	569	2533538.893
100	13	100	1	585	3288264.481
100	13	100	2	585	3301567.092
100	13	100	3	585	3298802.800
100	13	100	4	585	3292706.635
100	13	200	1	585	2417583.320
100	13	200	2	585	2345383.121
100	13	200	3	585	2416863.592
100	13	200	4	585	2341270.845
100	14	100	1	676	3295939.540
100	14	100	2	676	3296280.175
100	14	100	3	676	3288261.556
100	14	100	4	676	3293066.928
100	14	200	1	676	2332843.468
100	14	200	2	676	2336914.108
100	14	200	3	676	2350880.423
100	14	200	4	676	2353622.745
100	15	100	1	686	3297431.690
100	15	100	2	686	3290185.503
100	15	100	3	686	3301632.988
100	15	100	4	686	3293689.593
100	15	200	1	686	2341824.760
100	15	200	2	686	2332840.169
100	15	200	3	686	2354861.735
100	15	200	4	686	2332370.823
100	16	100	1	701	3298161.010
100	16	100	2	701	3300147.037
100	16	100	3	701	3295847.953
100	16	100	4	701	3289191.827
100	16	200	1	701	2332151.911
100	16	200	2	701	2335096.038
100	16	200	3	701	2344808.529
100	16	200	4	701	2335096.840
100	17	100	1	710	3289019.733
100	17	100	2	710	3287970.791
100	17	100	3	710	3290103.547
100	17	100	4	710	3298423.120
100	17	200	1	710	2340896.940
100	17	200	2	710	2336592.685
100	17	200	3	710	2348026.623
100	17	200	4	710	2384904.851
100	18	100	1	726	3290754.024
100	18	100	2	726	3294763.747
100	18	100	3	726	3295514.901
100	18	100	4	726	3296826.171
100	18	200	1	726	2347118.906
100	18	200	2	726	2332983.888
100	18	200	3	726	2392965.126
100	18	200	4	726	2340663.096
100	19	100	1	742	3296940.950
100	19	100	2	742	3296728.456
100	19	100	3	742	3288100.546
100	19	100	4	742	3295267.173
100	19	200	1	742	2332975.143
100	19	200	2	742	2333320.649
100	19	200	3	742	2341921.628
100	19	200	4	742	2367622.268
100	20	100	1	746	3288601.206
100	20	100	2	746	3291594.527
100	20	100	3	746	3295086.299
100	20	100	4	746	3288135.458
100	20	200	1	746	2353864.429
100	20	200	2	746	2333591.992
100	20	200	3	746	2347049.173
100	20	200	4	746	2332289.740
100	21	100	1	795	3288880.244
100	21	100	2	795	3288317.241
100	21	100	3	795	3287986.911
100	21	100	4	795	3296587.492
100	21	200	1	795	2334485.680
100	21	200	2	795	2332225.812
100	21	200	3	795	2348226.266
100	21	200	4	795	2332326.638
100	22	100	1	812	3294047.733
100	22	100	2	812	3296474.262
100	22	100	3	812	3289065.939
100	22	100	4	812	3297677.786
100	22	200	1	812	2333095.194
100	22	200	2	812	2332702.018
100	22	200	3	812	2349699.873
100	22	200	4	812	2346396.448
100	23	100	1	869	3289517.203
100	23	100	2	869	3291812.413
100	23	100	3	869	3289197.753
100	23	100	4	869	3289537.736
100	23	200	1	869	2333890.416
100	23	200	2	869	2362728.927
100	23	200	3	869	2349969.409
100	23	200	4	869	2334774.133
100	24	100	1	881	3288273.285
100	24	100	2	881	3295846.660
100	24	100	3	881	3288190.016
100	24	100	4	881	3287564.444
100	24	200	1	881	2354312.125
100	24	200	2	881	2332263.432
100	24	200	3	881	2338544.363
100	24	200	4	881	2332624.180
100	25	100	1	933	3289361.592
100	25	100	2	933	3292708.534
100	25	100	3	933	3289349.510
100	25	100	4	933	3296873.352
100	25	200	1	933	2337666.538
100	25	200	2	933	2333306.288
100	25	200	3	933	2352344.277
100	25	200	4	933	2338794.506
100	26	100	1	1014	3299369.060
100	26	100	2	1014	3290653.831
100	26	100	3	1014	3288444.051
100	26	100	4	1014	3290309.379
100	26	200	1	1014	2333941.031
100	26	200	2	1014	2333708.883
100	26	200	3	1014	2332607.627
100	26	200	4	1014	2335882.188
100	27	100	1	1116	3287956.551
100	27	100	2	1116	3292244.487
100	27	100	3	1116	3288296.123
100	27	100	4	1116	3288592.399
100	27	200	1	1116	2333080.350
100	27	200	2	1116	2332264.379
100	27	200	3	1116	2333009.924
100	27	200	4	1116	2333029.316
100	28	100	1	1138	3289248.128
100	28	100	2	1138	3298836.026
100	28	100	3	1138	3289184.096
100	28	100	4	1138	3288361.821
100	28	200	1	1138	2335085.239
100	28	200	2	1138	2334748.406
100	28	200	3	1138	2338709.019
100	28	200	4	1138	2332237.147
100	29	100	1	1269	3300517.156
100	29	100	2	1269	3293474.754
100	29	100	3	1269	3293844.341
100	29	100	4	1269	3300499.433
100	29	200	1	1269	2334984.615
100	29	200	2	1269	2337480.702
100	29	200	3	1269	2333350.161
100	29	200	4	1269	2332427.292
100	30	100	1	1283	3291824.342
100	30	100	2	1283	3289576.548
100	30	100	3	1283	3293589.191
100	30	100	4	1283	3291104.809
100	30	200	1	1283	2334527.764
100	30	200	2	1283	2332767.817
100	30	200	3	1283	2332386.623
100	30	200	4	1283	2332241.880
100	31	100	1	1308	3290018.792
100	31	100	2	1308	3291271.049
100	31	100	3	1308	3297432.839
100	31	100	4	1308	3290731.122
100	31	200	1	1308	2332884.553
100	31	200	2	1308	2334708.905
100	31	200	3	1308	2333005.126
100	31	200	4	1308	2334109.705
100	32	100	1	1370	3300599.869
100	32	100	2	1370	3298792.334
100	32	100	3	1370	3288646.548
100	32	100	4	1370	3292945.261
100	32	200	1	1370	2333745.406
100	32	200	2	1370	2333909.292
100	32	200	3	1370	2332323.746
100	32	200	4	1370	2333000.379
100	33	100	1	1426	3300920.741
100	33	100	2	1426	3297461.097
100	33	100	3	1426	3289429.209
100	33	100	4	1426	3290753.288
100	33	200	1	1426	2333586.212
100	33	200	2	1426	2333449.779
100	33	200	3	1426	2334444.789
100	33	200	4	1426	2332277.957
100	34	100	1	1507	3291793.249
100	34	100	2	1507	3300364.068
100	34	100	3	1507	3295802.617
100	34	100	4	1507	3295915.587
100	34	200	1	1507	2333029.127
100	34	200	2	1507	2334678.359
100	34	200	3	1507	2332528.218
100	34	200	4	1507	2332335.123
100	35	100	1	1512	3291751.201
100	35	100	2	1512	3300526.371
100	35	100	3	1512	3294945.510
100	35	100	4	1512	3296482.706
100	35	200	1	1512	2332339.813
100	35	200	2	1512	2334514.208
100	35	200	3	1512	2332574.892
100	35	200	4	1512	2337702.383
100	36	100	1	1568	3300555.007
100	36	100	2	1568	3301205.306
100	36	100	3	1568	3294141.610
100	36	100	4	1568	3293497.394
100	36	200	1	1568	2332949.685
100	36	200	2	1568	2332213.768
100	36	200	3	1568	2332368.625
100	36	200	4	1568	2332477.803
100	37	100	1	1576	3301075.992
100	37	100	2	1576	3292310.926
100	37	100	3	1576	3300609.575
100	37	100	4	1576	3295024.978
100	37	200	1	1576	2332232.073
100	37	200	2	1576	2334034.552
100	37	200	3	1576	2332751.755
100	37	200	4	1576	2333141.308
100	38	100	1	1585	3300382.395
100	38	100	2	1585	3292941.145
100	38	100	3	1585	3300577.778
100	38	100	4	1585	3299475.843
100	38	200	1	1585	2332274.465
100	38	200	2	1585	2334805.146
100	38	200	3	1585	2333288.253
100	38	200	4	1585	2332239.886
100	39	100	1	1601	3300438.641
100	39	100	2	1601	3297979.639
100	39	100	3	1601	3293863.812
100	39	100	4	1601	3297571.606
100	39	200	1	1601	2332527.237
100	39	200	2	1601	2332102.501
100	39	200	3	1601	2332479.339
100	39	200	4	1601	2332215.310
100	40	100	1	1631	3300950.240
100	40	100	2	1631	3298930.502
100	40	100	3	1631	3292543.099
100	40	100	4	1631	3295845.397
100	40	200	1	1631	2334442.004
100	40	200	2	1631	2332535.767
100	40	200	3	1631	2334541.761
100	40	200	4	1631	2332278.223
100	41	100	1	1648	3301334.218
100	41	100	2	1648	3301301.218
100	41	100	3	1648	3293678.241
100	41	100	4	1648	3291705.597
100	41	200	1	1648	2334298.140
100	41	200	2	1648	2334041.735
100	41	200	3	1648	2334433.345
100	41	200	4	1648	2332232.700
100	42	100	1	1662	3300229.878
100	42	100	2	1662	3301460.921
100	42	100	3	1662	3297443.172
100	42	100	4	1662	3293471.482
100	42	200	1	1662	2334537.015
100	42	200	2	1662	2332187.190
100	42	200	3	1662	2332330.739
100	42	200	4	1662	2334412.206
100	43	100	1	1700	3300261.712
100	43	100	2	1700	3300747.319
100	43	100	3	1700	3293723.166
100	43	100	4	1700	3300297.385
100	43	200	1	1700	2333035.421
100	43	200	2	1700	2332400.203
100	43	200	3	1700	2332665.069
100	43	200	4	1700	2332569.429
100	44	100	1	1769	3300038.388
100	44	100	2	1769	3301310.514
100	44	100	3	1769	3296654.161
100	44	100	4	1769	3294049.941
100	44	200	1	1769	2334532.794
100	44	200	2	1769	2333328.573
100	44	200	3	1769	2332554.104
100	44	200	4	1769	2332564.016
100	45	100	1	1873	3301084.346
100	45	100	2	1873	3298753.471
100	45	100	3	1873	3296863.141
100	45	100	4	1873	3296843.141
100	45	200	1	1873	2334866.018
100	45	200	2	1873	2332166.288
100	45	200	3	1873	2333087.372
100	45	200	4	1873	2332329.639
100	46	100	1	1887	3300286.060
100	46	100	2	1887	3301510.246
100	46	100	3	1887	3297008.082
100	46	100	4	1887	3297376.847
100	46	200	1	1887	2335216.300
100	46	200	2	1887	2335260.602
100	46	200	3	1887	2332586.172
100	46	200	4	1887	2334102.092
100	47	100	1	1965	3294078.833
100	47	100	2	1965	3301637.145
100	47	100	3	1965	3295786.162
100	47	100	4	1965	3300211.077
100	47	200	1	1965	2333853.307
100	47	200	2	1965	2332283.690
100	47	200	3	1965	2333970.137
100	47	200	4	1965	2334432.945
100	48	100	1	1969	3301820.928
100	48	100	2	1969	3292014.023
100	48	100	3	1969	3295251.270
100	48	100	4	1969	3294751.749
100	48	200	1	1969	2333670.366
100	48	200	2	1969	2334121.663
100	48	200	3	1969	2333727.334
100	48	200	4	1969	2333381.496
100	49	100	1	2049	3299333.345
100	49	100	2	2049	3293613.533
100	49	100	3	2049	3297662.667
100	49	100	4	2049	3298299.667
100	49	200	1	2049	2335110.310
100	49	200	2	2049	2334028.783
100	49	200	3	2049	2332303.544
100	49	200	4	2049	2334739.205
