1691134,515964,224,119233,391203401,1209213,536870912,1522488557
1690103,515965,1768,991472,391203401,21960751,536870912,1522489697
1691135,515966,381,174780,391203401,4066328,536870912,1522489944
1691136,515967,134,62485,391203401,1406886,536870912,1522490041
1690104,515968,453,255025,391203401,12996666,536870912,1522490451
1690105,515969,369,205707,391203401,7217468,536870912,1522490520
1690106,515970,2394,1086849,391203401,45936411,536870912,1522492948
1690107,515971,2071,1197680,391203401,17436131,536870912,1522493438
1691137,515972,1693,790470,391203401,19458322,536870912,1522494305
1691138,515973,1263,566782,391203401,16836568,536870912,1522494998
1690108,515974,161,74673,391203401,5653224,536870912,1522495275
1691139,515975,1447,646272,391203401,15656946,536870912,1522495893
1690109,515976,477,218846,391203401,4860589,536870912,1522496157
1690110,515977,1613,1112688,391203401,23752876,536870912,1522497138
1690111,515978,1515,673335,391203401,19406852,536870912,1522498071
1690112,515979,497,1131477,391203401,3643164,536870912,1522498143
1690113,515980,2363,1107468,391203401,29434954,536870912,1522499477
1691140,515981,515,1027489,391203401,6831398,536870912,1522499736
1691141,515982,1099,1071196,391203401,20514706,536870912,1522500320
1690114,515983,836,1050244,391203401,15500140,536870912,1522500767
1691142,515984,104,999999,391203401,2169431,536870912,1522500764
1691143,515985,966,1023912,391203401,16687645,536870912,1522501283
1691144,515986,1257,1162477,391203401,16996650,536870912,1522501856
1690115,515987,560,1009259,391203401,53145392,536870912,1522502593
1691145,515988,870,1030404,391203401,56582979,536870912,1522503871
1690116,515989,1132,1047396,391203401,40839943,536870912,1522504807
1690117,515990,2151,1124412,391203401,44696142,536870912,1522507053
1690118,515991,1382,998149,391203401,23263755,536870912,1522507933
1691146,515992,1462,1492778,391203401,11215383,536870912,1522508040
1691147,515993,1682,1402080,391203401,37219316,536870912,1522509233
1690119,515994,1798,1403865,391203401,30088795,536870912,1522510246
1690120,515995,2184,1164034,391203401,12964903,536870912,1522510665
1690121,515996,1353,1220417,391203401,13804823,536870912,1522510997
1691148,515997,2050,1047535,391203401,6082187,536870912,1522511109
1691149,515998,1,241,391203401,0,536870912,1522511143
1690122,515999,472,1180463,391203401,11675769,536870912,1522511207
1690123,516000,1953,1327641,391203401,37194842,536870912,1522512816
1690124,516001,1350,1334554,391203401,7408891,536870912,1522512906
1690125,516002,1027,1344344,391203401,11845517,536870912,1522513035
1691150,516003,1958,1353399,391203401,12473081,536870912,1522513303
1690126,516004,1208,1193499,391203401,12961881,536870912,1522513629
1690127,516005,1362,1139089,391203401,17650287,536870912,1522513982
1690128,516006,1811,812188,391203401,13310263,536870912,1522514612
1691151,516007,1785,781478,391203401,21906085,536870912,1522515403
1690129,516008,102,33508,391203401,749075,536870912,1522515428
1691152,516009,1648,958907,391203401,21822533,536870912,1522516155
1691153,516010,2978,1198935,391203401,38279792,536870912,1522517995
1691154,516011,2021,1021917,391203401,21522219,536870912,1522518550
1690130,516012,830,334118,391203401,7452312,536870912,1522518874
1690131,516013,2712,1189248,391203401,40781726,536870912,1522520976
1690132,516014,1493,635484,391203401,3588087,536870912,1522521026
1691155,516015,1053,547890,391203401,10570902,536870912,1522521542
1691156,516016,2740,1154821,391203401,53664420,536870912,1522523268
1691157,516017,2506,1173200,391203401,61329439,536870912,1522526018
1691158,516018,2698,1237826,391203401,11708485,536870912,1522526409
1690133,516019,2352,1115037,391203401,26617829,536870912,1522527479
1691159,516020,2772,1153697,391203401,28363399,536870912,1522529217
1690134,516021,1640,761007,391203401,9042305,536870912,1522529676
1690135,516022,544,237819,391203401,8163773,536870912,1522529975
1690136,516023,1197,655694,391203401,18115699,536870912,1522530565
1690137,516024,69,21699,391203401,508360,536870912,1522531310
1691160,516025,1684,714298,391203401,20353370,536870912,1522531517
1690138,516026,840,336158,391203401,7779732,536870912,1522531962
1691161,516027,475,178647,391203401,3846465,536870912,1522532238
1690139,516028,49,15384,391203401,238961,536870912,1522532263
1691162,516029,257,116404,391203401,1805775,536870912,1522532388
1691163,516030,638,298604,391203401,10267310,536870912,1522532785
1691164,516031,764,347553,391203401,6967145,536870912,1522533248
1690140,516032,305,124017,391203401,2134165,536870912,1522533443
1690141,516033,1649,711248,391203401,18569854,536870912,1522534496
1691165,516034,7,12980,391203401,339294,536870912,1522534547
1691166,516035,992,383955,391203401,7881013,536870912,1522535135
1690142,516036,1305,527411,391203401,13039581,536870912,1522536049
1691167,516037,2792,1212034,391203401,37141368,536870912,1522539273
1690143,516038,439,205164,391203401,5154083,536870912,1522539622
1691168,516039,1876,1016587,391203401,10243903,536870912,1522539933
1690144,516040,1963,952428,391203401,31473144,536870912,1522541431
1691169,516041,384,138837,391203401,2861807,536870912,1522541710
1691170,516042,663,336040,391203401,12069184,536870912,1522542452
1691171,516043,1416,738980,391203401,12419402,536870912,1522543201
1690145,516044,1096,487277,391203401,10680923,536870912,1522543995
1690146,516045,998,488809,391203401,9884477,536870912,1522544815
1691172,516046,827,400768,391203401,7385880,536870912,1522545552
1690147,516047,363,149210,391203401,2393053,536870912,1522545760
1690148,516048,588,357897,391203401,8207473,536870912,1522546230
1690149,516049,218,151429,391203401,3538798,536870912,1522546388
1690150,516050,232,259669,391203401,4804434,536870912,1522546581
1691173,516051,1141,727521,391203401,12876353,536870912,1522547494
1691174,516052,635,378326,391203401,4950850,536870912,1522547935
1690151,516053,1370,618490,391203401,18124251,536870912,1522548973
1690152,516054,727,365098,391203401,7941738,536870912,1522549618
1691175,516055,461,289086,391203401,4882720,536870912,1522549936
1690153,516056,550,402627,391203401,7579403,536870912,1522550394
1690154,516057,716,420682,391203401,11554190,536870912,1522551015
1691176,516058,2601,1206175,391203401,36081066,536870912,1522553696
1691177,516059,787,484351,391203401,5527065,536870912,1522554077
1691178,516060,281,223383,391203401,14988014,536870912,1522554629
1691179,516061,732,285618,391203401,4067178,536870912,1522554901
1690155,516062,177,111746,391203401,4323480,536870912,1522555036
1690156,516063,56,21441,391203401,489899,536870912,1522555069
1691180,516064,407,206340,391203401,3963298,536870912,1522555354
1691181,516065,648,277216,391203401,7236316,536870912,1522555915
1691182,516066,223,118014,391203401,2092342,536870912,1522556063
1691183,516067,80,29714,391203401,1085047,536870912,1522556123
1691184,516068,458,232222,391203401,9232812,536870912,1522556481
1691185,516069,307,131513,391203401,2405773,536870912,1522556830
1691186,516070,105,74524,391203401,681902,536870912,1522556874
1691187,516071,1868,943532,391203401,25258771,536870912,1522558663
1691188,516072,331,185696,391203401,5904584,536870912,1522558942
1692108,516073,1175,515492,391203401,15997793,536870912,1522560045
1692109,516074,33,68754,391203401,339638,536870912,1522560069
1691189,516075,664,248477,391203401,6051643,536870912,1522560566
1691190,516076,580,399141,391203401,9608485,536870912,1522561065
1691191,516077,131,43507,391203401,965640,536870912,1522561165
1691192,516078,952,492043,391203401,11088938,536870912,1522561953
1691193,516079,46,28098,391203401,2132377,536870912,1522561989
1691194,516080,322,136660,391203401,4932524,536870912,1522562278
1692110,516081,402,334573,391203401,6868095,536870912,1522562539
1692111,516082,69,43098,391203401,1811152,536870912,1522562718
1692112,516083,65,42905,391203401,3499599,536870912,1522562804
1691195,516084,640,295098,391203401,4985989,536870912,1522563165
1691196,516085,92,44175,391203401,1829854,536870912,1522563230
1692113,516086,197,139375,391203401,7119467,536870912,1522563388
1691197,516087,610,300043,391203401,8201661,536870912,1522563849
1692114,516088,1017,483228,391203401,15942238,536870912,1522564628
1691198,516089,465,186682,391203401,4526195,536870912,1522564985
1692115,516090,137,49783,391203401,1986243,536870912,1522565091
1691199,516091,462,271556,391203401,5688105,536870912,1522565455
1692116,516092,388,168167,391203401,3194339,536870912,1522565736
1691200,516093,435,228921,391203401,9657979,536870912,1522566055
1691201,516094,48,17920,391203401,917432,536870912,1522566086
1691202,516095,42,15937,391203401,623371,536870912,1522566103
1691203,516096,332,229589,391129783,5185824,536870912,1522566357
1691204,516097,147,56726,391129783,1581156,536870912,1522566491
1692117,516098,671,517846,391129783,11414293,536870912,1522566997
1692118,516099,1749,839553,391129783,23910116,536870912,1522568454
1692119,516100,270,259796,391129783,2721062,536870912,1522568615
1691205,516101,736,378529,391129783,14853413,536870912,1522569145
1691206,516102,21,10556,391129783,173966,536870912,1522569162
1692120,516103,500,270167,391129783,5676181,536870912,1522569537
1692121,516104,342,320281,391129783,8561614,536870912,1522569770
1692122,516105,1758,931313,391129783,23413429,536870912,1522571018
1691207,516106,576,364990,391129783,22636588,536870912,1522571449
1692123,516107,676,423450,391129783,10789722,536870912,1522571991
1692124,516108,522,253040,391129783,8059083,536870912,1522572371
1692125,516109,1341,697306,391129783,12692661,536870912,1522573201
1692126,516110,1187,928322,391129783,16749152,536870912,1522574016
1691208,516111,407,205868,391129783,6476387,536870912,1522574254
1692127,516112,273,114698,391129783,2431568,536870912,1522574406
1691209,516113,557,293756,391129783,6775070,536870912,1522574738
1692128,516114,189,132169,391129783,2754515,536870912,1522574860
1692129,516115,2550,1129877,391129783,36345549,536870912,1522577073
1692130,516116,1225,763950,391129783,12196885,536870912,1522577516
1691210,516117,1045,567764,391129783,18211682,536870912,1522578049
1691211,516118,702,268379,391129783,5414976,536870912,1522578514
1691212,516119,884,450212,391129783,9286762,536870912,1522579046
1691213,516120,33,9946,391129783,328053,536870912,1522582030
1691214,516121,2074,1121610,391129783,78161557,536870912,1522584111
1692131,516122,2606,1156776,391129783,16585816,536870912,1522584606
1691215,516123,1611,1088959,391129783,8889725,536870912,1522584830
1692132,516124,1959,1188343,391129783,25785366,536870912,1522586057
1691216,516125,1641,1027073,391129783,7371604,536870912,1522586433
1691217,516126,1142,716036,391129783,5215951,536870912,1522586580
1691218,516127,283,220639,391129783,7489612,536870912,1522586725
1691219,516128,219,105153,391129783,3543592,536870912,1522586843
1692133,516129,605,292871,391129783,6319818,536870912,1522587186
1692134,516130,94,314083,391129783,810996,536870912,1522587232
1692135,516131,721,1014081,391129783,64375318,536870912,1522589159
1692136,516132,955,1051001,391129783,33381677,536870912,1522589427
1691220,516133,1957,1094456,391129783,33571952,536870912,1522590721
1692137,516134,1960,1106315,391129783,14830826,536870912,1522591105
1691221,516135,1911,1090898,391129783,16865204,536870912,1522591368
1691222,516136,716,1276890,391129783,2380130,536870912,1522591410
1692138,516137,1018,927430,391129783,17329748,536870912,1522591889
1691223,516138,2381,1119863,391129783,35148714,536870912,1522593135
1692139,516139,984,516900,391129783,14979742,536870912,1522593499
1692140,516140,49,17075,391129783,595930,536870912,1522593522
1691224,516141,552,227898,391129783,6312155,536870912,1522593777
1692141,516142,618,358296,391129783,15396636,536870912,1522594031
1691225,516143,2713,1167238,391129783,40450904,536870912,1522595632
1692142,516144,2281,1144090,391129783,54058354,536870912,1522597393
1691226,516145,2220,1099718,391129783,22860248,536870912,1522597918
1691227,516146,523,307022,391129783,1911447,536870912,1522597993
1691228,516147,1005,622791,391129783,9993402,536870912,1522598316
1692143,516148,1042,596374,391129783,18620312,536870912,1522598753
1691229,516149,2443,1144786,391129783,38909017,536870912,1522600080
1691230,516150,890,710318,391129783,24426617,536870912,1522600963
1691231,516151,1806,1129470,391129783,18997791,536870912,1522601336
1692144,516152,1179,749084,391129783,13464407,536870912,1522601875
1691232,516153,1145,735174,391129783,16292117,536870912,1522602406
1691233,516154,194,81882,391129783,1498058,536870912,1522602496
1692145,516155,375,192304,391129783,10087179,536870912,1522602946
1692146,516156,1366,542713,391129783,11418698,536870912,1522603549
1691234,516157,673,305446,391129783,9854492,536870912,1522603839
1691235,516158,436,405444,391129783,6978009,536870912,1522603966
1691236,516159,128,43205,391129783,656224,536870912,1522604049
1691237,516160,959,446550,391129783,8753978,536870912,1522604551
1691238,516161,979,603103,391129783,12989444,536870912,1522605050
1691239,516162,273,106516,391129783,1867516,536870912,1522605194
1691240,516163,2560,1168231,391129783,29663188,536870912,1522606752
1692147,516164,563,259294,391129783,4231607,536870912,1522606983
1691241,516165,1344,625172,391129783,14908571,536870912,1522607704
1691242,516166,1151,980191,391129783,30577367,536870912,1522608328
1691243,516167,1404,589293,391129783,13118498,536870912,1522609087
1691244,516168,893,381066,391129783,8810493,536870912,1522609492
1691245,516169,237,97676,391129783,2040043,536870912,1522609637
1692148,516170,1,251,391129783,0,536870930,1522609653
1692149,516171,1662,827051,391129783,15812322,536870912,1522610471
1691246,516172,364,132215,391129783,2221445,536870912,1522610708
1692150,516173,1714,729962,391129783,18499099,536870912,1522611671
1692151,516174,390,174376,391129783,3801199,536870912,1522611836
1692152,516175,205,88748,391129783,1720989,536870912,1522611923
1692153,516176,2058,1142536,391129783,26354417,536870912,1522613163
1691247,516177,100,55662,391129783,420547,536870912,1522613178
1691248,516178,920,443829,391129783,9999676,536870912,1522613709
1692154,516179,985,425135,391129783,11576185,536870912,1522614296
1692155,516180,401,180691,391129783,2882280,536870912,1522614505
1692156,516181,64,24155,391129783,377551,536870912,1522614535
1691249,516182,812,335134,391129783,10407003,536870912,1522615104
1691250,516183,385,214812,391129783,3023513,536870912,1522615247
1692157,516184,378,161699,391129783,3514560,536870912,1522615450
1691251,516185,56,39292,391129783,307886,536870912,1522615512
1692158,516186,164,93728,391129783,3865006,536870912,1522615573
1691252,516187,444,191018,391129783,4553232,536870912,1522615825
1692159,516188,1031,522699,391129783,12570691,536870912,1522616484
1691253,516189,1361,837403,391129783,12295245,536870912,1522617268
1691254,516190,1063,533965,391129783,18926107,536870912,1522617894
1691255,516191,1507,668644,391129783,15430083,536870912,1522618905
1692160,516192,509,219741,391129783,4498582,536870912,1522619243
1691256,516193,670,252286,391129783,5604154,536870912,1522619616
1692161,516194,2286,1146491,391129783,24193562,536870912,1522621074
1691257,516195,1855,773325,391129783,18953143,536870912,1522622461
1691258,516196,1116,555005,391129783,13985065,536870912,1522623237
1692162,516197,1326,567744,391129783,11917888,536870912,1522624254
1692163,516198,107,52562,391129783,1190264,536870912,1522624336
1691259,516199,830,373976,391129783,8732191,536870912,1522624900
1692164,516200,918,412893,391129783,9509783,536870912,1522625608
1692165,516201,1535,803996,391129783,14682735,536870912,1522626824
1692166,516202,1861,777904,391129783,21008688,536870912,1522628182
1691260,516203,987,752659,391129783,8141731,536870912,1522628852
1691261,516204,852,582558,391129783,11010347,536870912,1522629473
1691262,516205,561,296692,391129783,6504733,536870912,1522629850
1692167,516206,195,99449,391129783,2056096,536870912,1522629961
1691263,516207,128,65582,391129783,2981501,536870912,1522630178
1692168,516208,1724,1091806,391129783,16300192,536870912,1522631224
1692169,516209,1117,585386,391129783,16320641,536870912,1522632008
1691264,516210,509,196130,391129783,3647292,536870912,1522632382
1691265,516211,1002,499723,391129783,11646947,536870912,1522633070
1692170,516212,740,403848,391129783,11535346,536870912,1522633660
1692171,516213,140,72849,391129783,1063444,536870912,1522633755
1692172,516214,482,335199,391129783,4896620,536870912,1522634084
1692173,516215,1315,576796,391129783,16316075,536870912,1522635016
1691266,516216,402,179132,391129783,5736973,536870912,1522635295
1691267,516217,56,37974,391129783,2386060,536870912,1522635327
1691268,516218,776,495114,391129783,12222088,536870912,1522635871
1692174,516219,106,71252,391129783,1602560,536870912,1522635947
1691269,516220,701,528568,391129783,9781241,536870912,1522636468
1691270,516221,134,87340,391129783,840121,536870912,1522636514
1692175,516222,326,237609,391129783,4052078,553644032,1522636758
1691271,516223,741,709153,391129783,11291787,536870912,1522637266
1692176,516224,1548,1136794,391129783,22745066,536870912,1522638781
1691272,516225,901,754618,391129783,12252489,536870912,1522639070
1692177,516226,776,338814,391129783,11256619,536870912,1522639600
1692178,516227,851,489576,391129783,16547647,536870912,1522640311
1691273,516228,1694,992461,391129783,20177181,536870912,1522641526
1692179,516229,410,332696,391129783,11039032,536870912,1522641760
1691274,516230,216,71510,391129783,2765824,536870912,1522641887
1691275,516231,2476,1145197,391129783,33310458,536870912,1522643950
1692180,516232,1404,724791,391129783,25804183,536870912,1522644934
